robo,data,ativo,lado,resultado,resultado_pct,hora,estrategia,lote,resultado_bruto,custos
alaska-&-square,2020-07-02,WIN,VENDA,80.00,0,15:07:11,Reversao,4,80.00,0
alaska-&-square,2020-07-03,WIN,VENDA,-920.00,0,11:37:00,Reversao,16,-920.00,0
alaska-&-square,2020-07-06,WIN,VENDA,264.00,0,11:06:08,Reversao,16,264.00,0
alaska-&-square,2020-07-06,WIN,VENDA,80.00,0,12:15:21,Reversao,4,80.00,0
alaska-&-square,2020-07-06,WIN,VENDA,80.00,0,15:02:05,Reversao,4,80.00,0
alaska-&-square,2020-07-07,WIN,VENDA,80.00,0,11:28:10,Reversao,4,80.00,0
alaska-&-square,2020-07-07,WIN,VENDA,-920.00,0,14:06:08,Reversao,16,-920.00,0
alaska-&-square,2020-07-07,WIN,VENDA,-920.00,0,15:06:08,Reversao,16,-920.00,0
alaska-&-square,2020-07-07,WIN,VENDA,264.00,0,16:04:16,Reversao,16,264.00,0
alaska-&-square,2020-07-08,WIN,VENDA,264.00,0,11:28:09,Reversao,16,264.00,0
alaska-&-square,2020-07-08,WIN,VENDA,-920.00,0,14:24:21,Reversao,16,-920.00,0
alaska-&-square,2020-07-09,WIN,VENDA,80.00,0,10:01:10,Reversao,4,80.00,0
alaska-&-square,2020-07-09,WIN,VENDA,-920.00,0,14:51:14,Reversao,16,-920.00,0
alaska-&-square,2020-07-09,WIN,VENDA,264.00,0,16:31:10,Reversao,16,264.00,0
alaska-&-square,2020-07-10,WIN,VENDA,-920.00,0,10:35:00,Reversao,16,-920.00,0
alaska-&-square,2020-07-10,WIN,VENDA,-920.00,0,11:00:08,Reversao,16,-920.00,0
alaska-&-square,2020-07-13,WIN,VENDA,80.00,0,12:28:10,Reversao,4,80.00,0
alaska-&-square,2020-07-14,WIN,VENDA,80.00,0,11:02:10,Reversao,4,80.00,0
alaska-&-square,2020-07-14,WIN,VENDA,-920.00,0,16:16:01,Reversao,16,-920.00,0
alaska-&-square,2020-07-15,WIN,VENDA,80.00,0,10:00:08,Reversao,4,80.00,0
alaska-&-square,2020-07-15,WIN,VENDA,264.00,0,12:04:14,Reversao,16,264.00,0
alaska-&-square,2020-07-16,WIN,VENDA,80.00,0,10:22:06,Reversao,4,80.00,0
alaska-&-square,2020-07-17,WIN,VENDA,80.00,0,11:20:10,Reversao,4,80.00,0
alaska-&-square,2020-07-17,WIN,VENDA,264.00,0,14:18:21,Reversao,16,264.00,0
alaska-&-square,2020-07-20,WIN,VENDA,264.00,0,10:11:04,Reversao,16,264.00,0
alaska-&-square,2020-07-21,WIN,VENDA,264.00,0,10:12:08,Reversao,16,264.00,0
alaska-&-square,2020-07-21,WIN,VENDA,80.00,0,16:10:14,Reversao,4,80.00,0
alaska-&-square,2020-07-22,WIN,VENDA,80.00,0,10:23:07,Reversao,4,80.00,0
alaska-&-square,2020-07-22,WIN,VENDA,80.00,0,11:15:10,Reversao,4,80.00,0
alaska-&-square,2020-07-22,WIN,VENDA,-920.00,0,16:13:05,Reversao,16,-920.00,0
alaska-&-square,2020-07-23,WIN,VENDA,80.00,0,11:08:14,Reversao,4,80.00,0
alaska-&-square,2020-07-23,WIN,VENDA,80.00,0,13:05:02,Reversao,4,80.00,0
alaska-&-square,2020-07-24,WIN,VENDA,80.00,0,10:10:03,Reversao,4,80.00,0
alaska-&-square,2020-07-24,WIN,VENDA,80.00,0,12:04:10,Reversao,4,80.00,0
alaska-&-square,2020-07-24,WIN,VENDA,80.00,0,15:30:12,Reversao,4,80.00,0
alaska-&-square,2020-07-27,WIN,VENDA,264.00,0,12:12:14,Reversao,16,264.00,0
alaska-&-square,2020-07-27,WIN,VENDA,-920.00,0,14:16:01,Reversao,16,-920.00,0
alaska-&-square,2020-07-28,WIN,VENDA,80.00,0,10:06:10,Reversao,4,80.00,0
alaska-&-square,2020-07-28,WIN,VENDA,-920.00,0,11:13:04,Reversao,16,-920.00,0
alaska-&-square,2020-07-28,WIN,VENDA,80.00,0,12:04:23,Reversao,4,80.00,0
alaska-&-square,2020-07-28,WIN,VENDA,264.00,0,14:02:21,Reversao,16,264.00,0
alaska-&-square,2020-07-28,WIN,VENDA,80.00,0,16:29:14,Reversao,4,80.00,0
alaska-&-square,2020-07-29,WIN,VENDA,80.00,0,13:16:10,Reversao,4,80.00,0
alaska-&-square,2020-07-30,WIN,VENDA,264.00,0,14:31:00,Reversao,16,264.00,0
alaska-&-square,2020-07-31,WIN,VENDA,80.00,0,10:03:14,Reversao,4,80.00,0
alaska-&-square,2020-07-31,WIN,VENDA,264.00,0,16:02:14,Reversao,16,264.00,0
alaska-&-square,2020-08-03,WIN,VENDA,80.00,0,12:09:13,Reversao,4,80.00,0
alaska-&-square,2020-08-03,WIN,VENDA,264.00,0,14:07:20,Reversao,16,264.00,0
alaska-&-square,2020-08-04,WIN,VENDA,264.00,0,11:07:14,Reversao,16,264.00,0
alaska-&-square,2020-08-04,WIN,VENDA,80.00,0,14:01:05,Reversao,4,80.00,0
alaska-&-square,2020-08-04,WIN,VENDA,80.00,0,16:02:07,Reversao,4,80.00,0
alaska-&-square,2020-08-05,WIN,VENDA,-920.00,0,11:41:06,Reversao,16,-920.00,0
alaska-&-square,2020-08-05,WIN,VENDA,80.00,0,12:12:01,Reversao,4,80.00,0
alaska-&-square,2020-08-05,WIN,VENDA,80.00,0,14:09:08,Reversao,4,80.00,0
alaska-&-square,2020-08-05,WIN,VENDA,80.00,0,16:50:00,Reversao,4,80.00,0
alaska-&-square,2020-08-06,WIN,VENDA,264.00,0,10:43:04,Reversao,16,264.00,0
alaska-&-square,2020-08-06,WIN,VENDA,264.00,0,13:47:14,Reversao,16,264.00,0
alaska-&-square,2020-08-06,WIN,VENDA,80.00,0,16:02:20,Reversao,4,80.00,0
alaska-&-square,2020-08-07,WIN,VENDA,-920.00,0,11:06:14,Reversao,16,-920.00,0
alaska-&-square,2020-08-07,WIN,VENDA,80.00,0,14:15:07,Reversao,4,80.00,0
alaska-&-square,2020-08-07,WIN,VENDA,80.00,0,15:02:14,Reversao,4,80.00,0
alaska-&-square,2020-08-10,WIN,VENDA,80.00,0,16:09:21,Reversao,4,80.00,0
alaska-&-square,2020-08-11,WIN,VENDA,80.00,0,14:09:21,Reversao,4,80.00,0
alaska-&-square,2020-08-12,WIN,VENDA,80.00,0,10:54:09,Reversao,4,80.00,0
alaska-&-square,2020-08-12,WIN,VENDA,80.00,0,12:08:05,Reversao,4,80.00,0
alaska-&-square,2020-08-12,WIN,VENDA,80.00,0,14:26:10,Reversao,4,80.00,0
alaska-&-square,2020-08-13,WIN,VENDA,-920.00,0,10:13:05,Reversao,16,-920.00,0
alaska-&-square,2020-08-13,WIN,VENDA,264.00,0,11:08:01,Reversao,16,264.00,0
alaska-&-square,2020-08-14,WIN,VENDA,80.00,0,10:15:06,Reversao,4,80.00,0
alaska-&-square,2020-08-14,WIN,VENDA,80.00,0,11:01:08,Reversao,4,80.00,0
alaska-&-square,2020-08-17,WIN,VENDA,264.00,0,10:04:04,Reversao,16,264.00,0
alaska-&-square,2020-08-17,WIN,VENDA,80.00,0,11:03:02,Reversao,4,80.00,0
alaska-&-square,2020-08-18,WIN,VENDA,80.00,0,11:05:59,Reversao,4,80.00,0
alaska-&-square,2020-08-18,WIN,VENDA,-920.00,0,13:45:10,Reversao,16,-920.00,0
alaska-&-square,2020-08-18,WIN,VENDA,80.00,0,15:04:05,Reversao,4,80.00,0
alaska-&-square,2020-08-19,WIN,VENDA,80.00,0,10:02:05,Reversao,4,80.00,0
alaska-&-square,2020-08-19,WIN,VENDA,264.00,0,12:14:00,Reversao,16,264.00,0
alaska-&-square,2020-08-19,WIN,VENDA,80.00,0,15:05:14,Reversao,4,80.00,0
alaska-&-square,2020-08-20,WIN,VENDA,80.00,0,10:00:10,Reversao,4,80.00,0
alaska-&-square,2020-08-20,WIN,VENDA,80.00,0,14:29:04,Reversao,4,80.00,0
alaska-&-square,2020-08-21,WIN,VENDA,80.00,0,10:07:00,Reversao,4,80.00,0
alaska-&-square,2020-08-21,WIN,VENDA,80.00,0,11:02:10,Reversao,4,80.00,0
alaska-&-square,2020-08-21,WIN,VENDA,80.00,0,12:05:59,Reversao,4,80.00,0
alaska-&-square,2020-08-24,WIN,VENDA,-920.00,0,15:13:14,Reversao,16,-920.00,0
alaska-&-square,2020-08-25,WIN,VENDA,80.00,0,10:11:20,Reversao,4,80.00,0
alaska-&-square,2020-08-26,WIN,VENDA,264.00,0,11:10:01,Reversao,16,264.00,0
alaska-&-square,2020-08-26,WIN,VENDA,80.00,0,16:19:23,Reversao,4,80.00,0
alaska-&-square,2020-08-27,WIN,VENDA,-920.00,0,10:10:01,Reversao,16,-920.00,0
alaska-&-square,2020-08-27,WIN,VENDA,264.00,0,11:09:05,Reversao,16,264.00,0
alaska-&-square,2020-08-27,WIN,VENDA,264.00,0,15:34:21,Reversao,16,264.00,0
alaska-&-square,2020-08-28,WIN,VENDA,264.00,0,11:08:08,Reversao,16,264.00,0
alaska-&-square,2020-08-28,WIN,VENDA,80.00,0,13:53:43,Reversao,4,80.00,0
alaska-&-square,2020-08-31,WIN,VENDA,80.00,0,13:24:10,Reversao,4,80.00,0
alaska-&-square,2020-08-31,WIN,VENDA,264.00,0,15:26:08,Reversao,16,264.00,0
alaska-&-square,2020-09-01,WIN,VENDA,80.00,0,10:01:08,Reversao,4,80.00,0
alaska-&-square,2020-09-01,WIN,VENDA,264.00,0,12:14:01,Reversao,16,264.00,0
alaska-&-square,2020-09-01,WIN,VENDA,264.00,0,14:15:10,Reversao,16,264.00,0
alaska-&-square,2020-09-01,WIN,VENDA,80.00,0,16:16:08,Reversao,4,80.00,0
alaska-&-square,2020-09-02,WIN,VENDA,80.00,0,10:01:00,Reversao,4,80.00,0
alaska-&-square,2020-09-02,WIN,VENDA,264.00,0,13:07:07,Reversao,16,264.00,0
alaska-&-square,2020-09-03,WIN,VENDA,80.00,0,10:01:08,Reversao,4,80.00,0
alaska-&-square,2020-09-03,WIN,VENDA,264.00,0,11:05:10,Reversao,16,264.00,0
alaska-&-square,2020-09-04,WIN,VENDA,80.00,0,10:28:08,Reversao,4,80.00,0
alaska-&-square,2020-09-04,WIN,VENDA,264.00,0,13:07:08,Reversao,16,264.00,0
alaska-&-square,2020-09-04,WIN,VENDA,264.00,0,14:03:20,Reversao,16,264.00,0
alaska-&-square,2020-09-04,WIN,VENDA,264.00,0,16:01:14,Reversao,16,264.00,0
alaska-&-square,2020-09-08,WIN,VENDA,80.00,0,10:02:07,Reversao,4,80.00,0
alaska-&-square,2020-09-08,WIN,VENDA,80.00,0,15:14:10,Reversao,4,80.00,0
alaska-&-square,2020-09-09,WIN,VENDA,80.00,0,11:07:07,Reversao,4,80.00,0
alaska-&-square,2020-09-09,WIN,VENDA,80.00,0,15:09:20,Reversao,4,80.00,0
alaska-&-square,2020-09-10,WIN,VENDA,264.00,0,10:12:07,Reversao,16,264.00,0
alaska-&-square,2020-09-11,WIN,VENDA,-920.00,0,10:06:01,Reversao,16,-920.00,0
alaska-&-square,2020-09-11,WIN,VENDA,-920.00,0,12:56:06,Reversao,16,-920.00,0
alaska-&-square,2020-09-11,WIN,VENDA,264.00,0,16:40:14,Reversao,16,264.00,0
alaska-&-square,2020-09-14,WIN,VENDA,-920.00,0,11:12:14,Reversao,16,-920.00,0
alaska-&-square,2020-09-15,WIN,VENDA,80.00,0,10:09:01,Reversao,4,80.00,0
alaska-&-square,2020-09-15,WIN,VENDA,80.00,0,12:01:59,Reversao,4,80.00,0
alaska-&-square,2020-09-15,WIN,VENDA,80.00,0,16:05:10,Reversao,4,80.00,0
alaska-&-square,2020-09-16,WIN,VENDA,80.00,0,14:32:10,Reversao,4,80.00,0
alaska-&-square,2020-09-17,WIN,VENDA,80.00,0,10:05:06,Reversao,4,80.00,0
alaska-&-square,2020-09-18,WIN,VENDA,80.00,0,12:39:05,Reversao,4,80.00,0
alaska-&-square,2020-09-18,WIN,VENDA,264.00,0,16:06:13,Reversao,16,264.00,0
alaska-&-square,2020-09-21,WIN,VENDA,80.00,0,10:25:08,Reversao,4,80.00,0
alaska-&-square,2020-09-21,WIN,VENDA,80.00,0,15:34:06,Reversao,4,80.00,0
alaska-&-square,2020-09-22,WIN,VENDA,264.00,0,11:23:08,Reversao,16,264.00,0
alaska-&-square,2020-09-23,WIN,VENDA,80.00,0,14:11:02,Reversao,4,80.00,0
alaska-&-square,2020-09-24,WIN,VENDA,264.00,0,10:11:07,Reversao,16,264.00,0
alaska-&-square,2020-09-24,WIN,VENDA,264.00,0,13:22:07,Reversao,16,264.00,0
alaska-&-square,2020-09-24,WIN,VENDA,80.00,0,15:04:08,Reversao,4,80.00,0
alaska-&-square,2020-09-28,WIN,VENDA,80.00,0,16:02:10,Reversao,4,80.00,0
alaska-&-square,2020-09-29,WIN,VENDA,264.00,0,11:45:05,Reversao,16,264.00,0
alaska-&-square,2020-09-29,WIN,VENDA,80.00,0,16:50:10,Reversao,4,80.00,0
alaska-&-square,2020-09-30,WIN,VENDA,80.00,0,11:47:08,Reversao,4,80.00,0
alaska-&-square,2020-09-30,WIN,VENDA,80.00,0,13:40:10,Reversao,4,80.00,0
alaska-&-square,2020-09-30,WIN,VENDA,264.00,0,15:47:13,Reversao,16,264.00,0
alaska-&-square,2020-10-01,WIN,VENDA,80.00,0,12:08:05,Reversao,4,80.00,0
alaska-&-square,2020-10-01,WIN,VENDA,80.00,0,15:06:10,Reversao,4,80.00,0
alaska-&-square,2020-10-01,WIN,VENDA,-920.00,0,16:26:08,Reversao,16,-920.00,0
alaska-&-square,2020-10-02,WIN,VENDA,80.00,0,10:09:04,Reversao,4,80.00,0
alaska-&-square,2020-10-02,WIN,VENDA,264.00,0,11:25:08,Reversao,16,264.00,0
alaska-&-square,2020-10-02,WIN,VENDA,80.00,0,14:04:05,Reversao,4,80.00,0
alaska-&-square,2020-10-05,WIN,VENDA,264.00,0,10:42:14,Reversao,16,264.00,0
alaska-&-square,2020-10-05,WIN,VENDA,-920.00,0,12:09:10,Reversao,16,-920.00,0
alaska-&-square,2020-10-06,WIN,VENDA,264.00,0,10:01:10,Reversao,16,264.00,0
alaska-&-square,2020-10-06,WIN,VENDA,80.00,0,12:22:08,Reversao,4,80.00,0
alaska-&-square,2020-10-06,WIN,VENDA,80.00,0,14:16:10,Reversao,4,80.00,0
alaska-&-square,2020-10-07,WIN,VENDA,264.00,0,15:34:02,Reversao,16,264.00,0
alaska-&-square,2020-10-08,WIN,VENDA,-920.00,0,11:03:10,Reversao,16,-920.00,0
alaska-&-square,2020-10-08,WIN,VENDA,-920.00,0,12:27:01,Reversao,16,-920.00,0
alaska-&-square,2020-10-08,WIN,VENDA,80.00,0,13:06:10,Reversao,4,80.00,0
alaska-&-square,2020-10-09,WIN,VENDA,-920.00,0,12:35:10,Reversao,16,-920.00,0
alaska-&-square,2020-10-09,WIN,VENDA,80.00,0,13:03:16,Reversao,4,80.00,0
alaska-&-square,2020-10-14,WIN,VENDA,264.00,0,12:09:21,Reversao,16,264.00,0
alaska-&-square,2020-10-14,WIN,VENDA,80.00,0,14:40:08,Reversao,4,80.00,0
alaska-&-square,2020-10-15,WIN,VENDA,264.00,0,11:10:01,Reversao,16,264.00,0
alaska-&-square,2020-10-15,WIN,VENDA,80.00,0,13:20:01,Reversao,4,80.00,0
alaska-&-square,2020-10-15,WIN,VENDA,4.00,0,16:55:21,Reversao,16,4.00,0
alaska-&-square,2020-10-16,WIN,VENDA,264.00,0,11:21:03,Reversao,16,264.00,0
alaska-&-square,2020-10-16,WIN,VENDA,80.00,0,14:57:14,Reversao,4,80.00,0
alaska-&-square,2020-10-16,WIN,VENDA,264.00,0,16:05:08,Reversao,16,264.00,0
alaska-&-square,2020-10-19,WIN,VENDA,80.00,0,14:46:14,Reversao,4,80.00,0
alaska-&-square,2020-10-20,WIN,VENDA,264.00,0,16:10:06,Reversao,16,264.00,0
alaska-&-square,2020-10-21,WIN,VENDA,80.00,0,10:29:01,Reversao,4,80.00,0
alaska-&-square,2020-10-21,WIN,VENDA,-920.00,0,11:25:10,Reversao,16,-920.00,0
alaska-&-square,2020-10-21,WIN,VENDA,80.00,0,12:03:10,Reversao,4,80.00,0
alaska-&-square,2020-10-22,WIN,VENDA,80.00,0,10:00:03,Reversao,4,80.00,0
alaska-&-square,2020-10-22,WIN,VENDA,80.00,0,11:22:05,Reversao,4,80.00,0
alaska-&-square,2020-10-23,WIN,VENDA,264.00,0,13:57:10,Reversao,16,264.00,0
alaska-&-square,2020-10-23,WIN,VENDA,-76.00,0,16:55:10,Reversao,16,-76.00,0
alaska-&-square,2020-10-28,WIN,VENDA,264.00,0,13:03:10,Reversao,16,264.00,0
alaska-&-square,2020-10-28,WIN,VENDA,80.00,0,15:01:14,Reversao,4,80.00,0
alaska-&-square,2020-10-29,WIN,VENDA,80.00,0,10:01:05,Reversao,4,80.00,0
alaska-&-square,2020-10-29,WIN,VENDA,264.00,0,12:10:10,Reversao,16,264.00,0
alaska-&-square,2020-10-29,WIN,VENDA,264.00,0,14:07:10,Reversao,16,264.00,0
alaska-&-square,2020-10-29,WIN,VENDA,80.00,0,16:14:10,Reversao,4,80.00,0
alaska-&-square,2020-10-30,WIN,VENDA,80.00,0,10:01:08,Reversao,4,80.00,0
alaska-&-square,2020-10-30,WIN,VENDA,80.00,0,15:25:59,Reversao,4,80.00,0
alaska-&-square,2020-11-03,WIN,VENDA,264.00,0,12:40:08,Reversao,16,264.00,0
alaska-&-square,2020-11-04,WIN,VENDA,-920.00,0,10:01:00,Reversao,16,-920.00,0
alaska-&-square,2020-11-04,WIN,VENDA,80.00,0,14:15:14,Reversao,4,80.00,0
alaska-&-square,2020-11-04,WIN,VENDA,264.00,0,16:23:01,Reversao,16,264.00,0
alaska-&-square,2020-11-05,WIN,VENDA,264.00,0,10:22:14,Reversao,16,264.00,0
alaska-&-square,2020-11-05,WIN,VENDA,264.00,0,11:09:14,Reversao,16,264.00,0
alaska-&-square,2020-11-05,WIN,VENDA,-920.00,0,13:10:08,Reversao,16,-920.00,0
alaska-&-square,2020-11-06,WIN,VENDA,80.00,0,11:05:00,Reversao,4,80.00,0
alaska-&-square,2020-11-06,WIN,VENDA,264.00,0,14:09:16,Reversao,16,264.00,0
alaska-&-square,2020-11-09,WIN,VENDA,80.00,0,10:04:06,Reversao,4,80.00,0
alaska-&-square,2020-11-09,WIN,VENDA,264.00,0,15:46:10,Reversao,16,264.00,0
alaska-&-square,2020-11-10,WIN,VENDA,264.00,0,12:42:08,Reversao,16,264.00,0
alaska-&-square,2020-11-10,WIN,VENDA,80.00,0,15:13:14,Reversao,4,80.00,0
alaska-&-square,2020-11-11,WIN,VENDA,80.00,0,12:11:10,Reversao,4,80.00,0
alaska-&-square,2020-11-11,WIN,VENDA,264.00,0,14:05:01,Reversao,16,264.00,0
alaska-&-square,2020-11-11,WIN,VENDA,264.00,0,16:26:59,Reversao,16,264.00,0
alaska-&-square,2020-11-12,WIN,VENDA,264.00,0,10:04:10,Reversao,16,264.00,0
alaska-&-square,2020-11-12,WIN,VENDA,264.00,0,13:11:01,Reversao,16,264.00,0
alaska-&-square,2020-11-13,WIN,VENDA,80.00,0,11:07:10,Reversao,4,80.00,0
alaska-&-square,2020-11-13,WIN,VENDA,80.00,0,12:18:13,Reversao,4,80.00,0
alaska-&-square,2020-11-13,WIN,VENDA,-16.00,0,16:51:07,Reversao,16,-16.00,0
alaska-&-square,2020-11-16,WIN,VENDA,80.00,0,10:01:03,Reversao,4,80.00,0
alaska-&-square,2020-11-16,WIN,VENDA,80.00,0,13:14:21,Reversao,4,80.00,0
alaska-&-square,2020-11-16,WIN,VENDA,-920.00,0,15:13:13,Reversao,16,-920.00,0
alaska-&-square,2020-11-18,WIN,VENDA,-920.00,0,13:31:01,Reversao,16,-920.00,0
alaska-&-square,2020-11-18,WIN,VENDA,80.00,0,14:24:13,Reversao,4,80.00,0
alaska-&-square,2020-11-18,WIN,VENDA,80.00,0,16:14:04,Reversao,4,80.00,0
alaska-&-square,2020-11-19,WIN,VENDA,80.00,0,11:14:16,Reversao,4,80.00,0
alaska-&-square,2020-11-19,WIN,VENDA,80.00,0,12:05:10,Reversao,4,80.00,0
alaska-&-square,2020-11-20,WIN,VENDA,264.00,0,11:09:14,Reversao,16,264.00,0
alaska-&-square,2020-11-23,WIN,VENDA,80.00,0,10:42:02,Reversao,4,80.00,0
alaska-&-square,2020-11-23,WIN,VENDA,80.00,0,12:05:01,Reversao,4,80.00,0
alaska-&-square,2020-11-23,WIN,VENDA,80.00,0,13:30:10,Reversao,4,80.00,0
alaska-&-square,2020-11-23,WIN,VENDA,-920.00,0,15:23:02,Reversao,16,-920.00,0
alaska-&-square,2020-11-23,WIN,VENDA,80.00,0,16:10:08,Reversao,4,80.00,0
alaska-&-square,2020-11-24,WIN,VENDA,80.00,0,16:29:08,Reversao,4,80.00,0
alaska-&-square,2020-11-25,WIN,VENDA,80.00,0,11:49:04,Reversao,4,80.00,0
alaska-&-square,2020-11-25,WIN,VENDA,264.00,0,16:04:06,Reversao,16,264.00,0
alaska-&-square,2020-11-27,WIN,VENDA,80.00,0,10:02:02,Reversao,4,80.00,0
alaska-&-square,2020-11-27,WIN,VENDA,80.00,0,11:06:10,Reversao,4,80.00,0
alaska-&-square,2020-11-27,WIN,VENDA,80.00,0,13:45:06,Reversao,4,80.00,0
alaska-&-square,2020-11-27,WIN,VENDA,264.00,0,15:20:43,Reversao,16,264.00,0
alaska-&-square,2020-11-30,WIN,VENDA,264.00,0,11:11:06,Reversao,16,264.00,0
alaska-&-square,2020-11-30,WIN,VENDA,264.00,0,15:11:10,Reversao,16,264.00,0
alaska-&-square,2020-12-01,WIN,VENDA,80.00,0,11:04:02,Reversao,4,80.00,0
alaska-&-square,2020-12-01,WIN,VENDA,80.00,0,14:20:16,Reversao,4,80.00,0
alaska-&-square,2020-12-01,WIN,VENDA,80.00,0,16:21:09,Reversao,4,80.00,0
alaska-&-square,2020-12-02,WIN,VENDA,80.00,0,11:08:08,Reversao,4,80.00,0
alaska-&-square,2020-12-02,WIN,VENDA,80.00,0,14:09:10,Reversao,4,80.00,0
alaska-&-square,2020-12-02,WIN,VENDA,-744.00,0,16:10:05,Reversao,16,-744.00,0
alaska-&-square,2020-12-03,WIN,VENDA,264.00,0,10:18:08,Reversao,16,264.00,0
alaska-&-square,2020-12-03,WIN,VENDA,80.00,0,14:15:13,Reversao,4,80.00,0
alaska-&-square,2020-12-04,WIN,VENDA,264.00,0,12:03:04,Reversao,16,264.00,0
alaska-&-square,2020-12-04,WIN,VENDA,80.00,0,14:37:21,Reversao,4,80.00,0
alaska-&-square,2020-12-04,WIN,VENDA,-616.00,0,16:37:21,Reversao,16,-616.00,0
alaska-&-square,2020-12-07,WIN,VENDA,264.00,0,11:30:08,Reversao,16,264.00,0
alaska-&-square,2020-12-08,WIN,VENDA,264.00,0,10:04:01,Reversao,16,264.00,0
alaska-&-square,2020-12-08,WIN,VENDA,80.00,0,12:20:08,Reversao,4,80.00,0
alaska-&-square,2020-12-09,WIN,VENDA,80.00,0,11:05:08,Reversao,4,80.00,0
alaska-&-square,2020-12-09,WIN,VENDA,80.00,0,14:10:20,Reversao,4,80.00,0
alaska-&-square,2020-12-10,WIN,VENDA,80.00,0,11:12:09,Reversao,4,80.00,0
alaska-&-square,2020-12-10,WIN,VENDA,-920.00,0,13:55:05,Reversao,16,-920.00,0
alaska-&-square,2020-12-10,WIN,VENDA,80.00,0,16:16:08,Reversao,4,80.00,0
alaska-&-square,2020-12-11,WIN,VENDA,80.00,0,11:06:08,Reversao,4,80.00,0
alaska-&-square,2020-12-11,WIN,VENDA,80.00,0,14:10:08,Reversao,4,80.00,0
alaska-&-square,2020-12-11,WIN,VENDA,80.00,0,15:16:14,Reversao,4,80.00,0
alaska-&-square,2020-12-14,WIN,VENDA,80.00,0,10:01:05,Reversao,4,80.00,0
alaska-&-square,2020-12-14,WIN,VENDA,80.00,0,14:15:10,Reversao,4,80.00,0
alaska-&-square,2020-12-14,WIN,VENDA,80.00,0,16:02:08,Reversao,4,80.00,0
alaska-&-square,2020-12-15,WIN,VENDA,-920.00,0,10:16:00,Reversao,16,-920.00,0
alaska-&-square,2020-12-15,WIN,VENDA,-920.00,0,11:45:00,Reversao,16,-920.00,0
alaska-&-square,2020-12-16,WIN,VENDA,80.00,0,12:10:07,Reversao,4,80.00,0
alaska-&-square,2020-12-16,WIN,VENDA,-920.00,0,16:01:05,Reversao,16,-920.00,0
alaska-&-square,2020-12-17,WIN,VENDA,80.00,0,10:00:05,Reversao,4,80.00,0
alaska-&-square,2020-12-17,WIN,VENDA,-920.00,0,12:39:21,Reversao,16,-920.00,0
alaska-&-square,2020-12-17,WIN,VENDA,80.00,0,13:04:13,Reversao,4,80.00,0
alaska-&-square,2020-12-18,WIN,VENDA,80.00,0,12:40:21,Reversao,4,80.00,0
alaska-&-square,2020-12-18,WIN,VENDA,-100.00,0,16:42:01,Reversao,16,-100.00,0
alaska-&-square,2020-12-21,WIN,VENDA,264.00,0,10:06:12,Reversao,16,264.00,0
alaska-&-square,2020-12-21,WIN,VENDA,264.00,0,11:25:08,Reversao,16,264.00,0
alaska-&-square,2020-12-21,WIN,VENDA,80.00,0,14:42:10,Reversao,4,80.00,0
alaska-&-square,2020-12-21,WIN,VENDA,264.00,0,16:08:08,Reversao,16,264.00,0
alaska-&-square,2020-12-22,WIN,VENDA,264.00,0,11:10:04,Reversao,16,264.00,0
alaska-&-square,2020-12-22,WIN,VENDA,80.00,0,13:26:07,Reversao,4,80.00,0
alaska-&-square,2020-12-22,WIN,VENDA,-920.00,0,15:06:21,Reversao,16,-920.00,0
alaska-&-square,2020-12-28,WIN,VENDA,80.00,0,11:36:03,Reversao,4,80.00,0
alaska-&-square,2020-12-29,WIN,VENDA,80.00,0,16:17:02,Reversao,4,80.00,0
alaska-&-square,2020-12-30,WIN,VENDA,264.00,0,11:15:21,Reversao,16,264.00,0
alaska-&-square,2021-01-04,WIN,VENDA,80.00,0,10:18:08,Reversao,4,80.00,0
alaska-&-square,2021-01-04,WIN,VENDA,80.00,0,12:20:10,Reversao,4,80.00,0
alaska-&-square,2021-01-04,WIN,VENDA,80.00,0,16:07:10,Reversao,4,80.00,0
alaska-&-square,2021-01-05,WIN,VENDA,264.00,0,12:22:08,Reversao,16,264.00,0
alaska-&-square,2021-01-06,WIN,VENDA,80.00,0,11:10:08,Reversao,4,80.00,0
alaska-&-square,2021-01-06,WIN,VENDA,80.00,0,16:14:23,Reversao,4,80.00,0
alaska-&-square,2021-01-07,WIN,VENDA,-920.00,0,10:00:04,Reversao,16,-920.00,0
alaska-&-square,2021-01-07,WIN,VENDA,80.00,0,13:56:10,Reversao,4,80.00,0
alaska-&-square,2021-01-07,WIN,VENDA,-920.00,0,15:23:14,Reversao,16,-920.00,0
alaska-&-square,2021-01-08,WIN,VENDA,80.00,0,14:03:04,Reversao,4,80.00,0
alaska-&-square,2021-01-08,WIN,VENDA,80.00,0,15:14:14,Reversao,4,80.00,0
alaska-&-square,2021-01-11,WIN,VENDA,80.00,0,12:08:07,Reversao,4,80.00,0
alaska-&-square,2021-01-11,WIN,VENDA,264.00,0,14:08:21,Reversao,16,264.00,0
alaska-&-square,2021-01-12,WIN,VENDA,80.00,0,13:06:06,Reversao,4,80.00,0
alaska-&-square,2021-01-13,WIN,VENDA,80.00,0,10:14:05,Reversao,4,80.00,0
alaska-&-square,2021-01-13,WIN,VENDA,80.00,0,16:43:08,Reversao,4,80.00,0
alaska-&-square,2021-01-14,WIN,VENDA,-920.00,0,14:14:02,Reversao,16,-920.00,0
